Task_name,Id_number,Runtime_mod,Absorption_response,Other_response,Problem_response,Words_response,Sounds_response,Images_response,Past_response,Distracting_response,Focus_response,Intrusive_response,Deliberate_response,Detailed_response,Future_response,Emotion_response,Self_response,Knowledge_response,Gradient_1,Gradient_2,Gradient_3,Gradient_4,Gradient_5
You_Task,subject_18,-9,3.000000000000016,1.0,7.0,4.800000000000007,3.0,1.0,10.0,5.300000000000017,1.0,10.0,5.000000000000007,5.300000000000017,10.0,5.300000000000006,10.0,10.0,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
You_Task,subject_18,11,1.0,1.0,5.000000000000011,1.0,1.0,1.0,10.0,10.0,1.0,5.400000000000001,5.899999999999999,1.0,10.0,5.300000000000013,10.0,10.0,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
You_Task,subject_18,-10,5.300000000000006,1.0,5.400000000000001,1.0,1.0,1.0,10.0,5.6000000000000085,1.0,5.700000000000008,5.899999999999998,1.0,10.0,5.100000000000007,10.0,10.0,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
Friend_Task,subject_18,9,5.799999999999999,10.0,5.500000000000001,4.600000000000014,3.899999999999999,7.400000000000006,10.0,5.200000000000003,8.299999999999992,6.299999999999998,5.700000000000008,5.200000000000006,2.5999999999999988,5.400000000000006,4.400000000000002,9.899999999999986,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Friend_Task,subject_18,-6,6.099999999999997,10.0,8.799999999999997,10.0,10.0,6.900000000000004,10.0,1.4000000000000046,5.599999999999999,8.29999999999999,6.100000000000014,5.799999999999998,10.0,6.999999999999994,10.0,10.0,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Friend_Task,subject_18,5,6.099999999999998,10.0,9.499999999999988,10.0,10.0,10.0,10.0,1.0,10.0,5.800000000000008,10.0,10.0,10.0,9.399999999999995,10.0,10.0,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Movie_Task-bridge,subject_18,-7,5.500000000000016,2.300000000000012,6.0,1.8999999999999984,5.400000000000013,5.499999999999998,2.600000000000005,4.5000000000000036,5.400000000000016,2.899999999999999,5.400000000000006,2.0,2.099999999999999,8.9,10.0,5.200000000000003,0.038746425,0.099305514,-0.366494178,0.006527394,0.223090865
Movie_Task-bridge,subject_18,-7,5.500000000000016,2.300000000000012,6.0,1.8999999999999984,5.400000000000013,5.499999999999998,2.600000000000005,4.5000000000000036,5.400000000000016,2.899999999999999,5.400000000000006,2.0,2.099999999999999,8.9,10.0,5.200000000000003,0.038746425,0.099305514,-0.366494178,0.006527394,0.223090865
Movie_Task-incept,subject_18,-5,5.200000000000001,4.800000000000001,8.399999999999988,4.800000000000014,4.800000000000014,3.500000000000002,3.2000000000000126,4.900000000000004,5.499999999999999,5.000000000000018,6.100000000000007,6.000000000000007,6.20000000000001,8.0,3.6000000000000014,1.7999999999999994,-0.071676786,0.167172575,-0.311553447,0.016855175,0.110801794
Movie_Task-incept,subject_18,-5,5.200000000000001,4.800000000000001,8.399999999999988,4.800000000000014,4.800000000000014,3.500000000000002,3.2000000000000126,4.900000000000004,5.499999999999999,5.000000000000018,6.100000000000007,6.000000000000007,6.20000000000001,8.0,3.6000000000000014,1.7999999999999994,-0.071676786,0.167172575,-0.311553447,0.016855175,0.110801794
Zero-Back_Task,subject_18,11,10.0,1.0,9.699999999999994,5.300000000000006,1.0,9.699999999999983,1.0,1.0,1.0,5.600000000000016,9.499999999999986,10.0,8.499999999999988,9.099999999999989,8.499999999999988,5.7,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
Zero-Back_Task,subject_18,-15,8.500000000000002,1.1,7.899999999999993,7.799999999999994,2.600000000000005,10.0,3.4000000000000012,3.5000000000000058,4.000000000000013,5.200000000000006,7.8999999999999915,8.299999999999988,9.0,7.899999999999997,10.0,7.699999999999994,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
Zero-Back_Task,subject_18,9,10.0,3.9000000000000132,8.399999999999991,9.399999999999988,7.800000000000008,10.0,5.599999999999999,3.9000000000000097,2.4999999999999987,5.300000000000001,9.0,7.299999999999994,5.8999999999999995,8.09999999999999,9.299999999999985,9.099999999999989,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
One-Back_Task,subject_18,-13,7.799999999999993,1.0,9.799999999999983,2.0,1.0,10.0,1.0,1.0,1.0,7.2999999999999945,9.799999999999994,10.0,4.900000000000011,9.499999999999995,3.7000000000000024,10.0,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
One-Back_Task,subject_18,-15,7.899999999999992,2.0999999999999983,8.49999999999999,6.800000000000008,1.0,10.0,2.099999999999999,2.000000000000001,2.500000000000012,6.099999999999996,7.199999999999994,4.700000000000006,4.100000000000003,7.100000000000007,2.599999999999998,5.300000000000002,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
One-Back_Task,subject_18,13,8.599999999999987,2.200000000000001,9.8,8.199999999999989,6.499999999999995,8.499999999999995,7.900000000000004,4.299999999999999,5.500000000000009,7.199999999999992,8.599999999999998,9.299999999999995,8.400000000000002,8.999999999999986,8.499999999999991,9.2,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
Hard_Math_Task,subject_18,-10,9.999999999999984,3.6000000000000165,9.399999999999995,6.30000000000001,9.0,2.4000000000000012,2.5000000000000013,4.600000000000014,3.7000000000000006,9.0,9.899999999999997,10.0,8.899999999999988,9.79999999999999,5.599999999999998,9.899999999999997,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_18,14,7.999999999999989,1.6999999999999993,10.0,8.99999999999999,7.799999999999997,4.60000000000001,4.70000000000001,2.0,5.6000000000000085,6.200000000000006,9.799999999999994,10.0,8.199999999999992,9.299999999999988,8.999999999999996,10.0,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_18,15,7.499999999999993,3.200000000000002,8.59999999999999,6.499999999999996,7.799999999999994,8.500000000000005,4.300000000000006,5.6000000000000085,5.500000000000016,7.699999999999994,9.399999999999984,8.799999999999988,9.100000000000003,9.399999999999984,5.5,10.0,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Easy_Math_Task,subject_18,15,5.1000000000000005,2.2999999999999985,7.099999999999994,5.300000000000001,4.3000000000000025,3.9000000000000017,2.2999999999999994,4.000000000000001,6.099999999999997,4.500000000000002,4.200000000000002,6.600000000000012,6.200000000000006,9.999999999999984,7.899999999999991,9.300000000000002,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_18,10,7.200000000000006,4.200000000000001,5.0000000000000036,6.099999999999999,6.20000000000001,2.900000000000001,4.200000000000003,6.500000000000009,6.400000000000013,7.000000000000007,6.999999999999993,4.700000000000001,6.199999999999997,8.29999999999999,7.6000000000000085,5.000000000000007,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_18,-7,6.10000000000001,5.9999999999999964,4.5,6.999999999999994,8.200000000000003,4.200000000000003,6.500000000000005,8.1,7.6000000000000085,6.30000000000001,5.700000000000001,6.099999999999997,5.700000000000008,7.0999999999999925,5.7,5.700000000000005,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Memory_Task,subject_18,12,6.899999999999994,10.0,8.0,9.799999999999986,8.399999999999991,10.0,10.0,9.099999999999996,7.900000000000004,8.999999999999996,6.1,4.900000000000018,8.199999999999989,3.6000000000000165,10.0,10.0,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Memory_Task,subject_18,6,7.399999999999993,10.0,6.999999999999996,9.0,8.300000000000002,10.0,9.999999999999982,8.999999999999993,7.300000000000006,5.999999999999998,4.0,5.9000000000000075,10.0,6.399999999999998,10.0,9.999999999999986,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Memory_Task,subject_18,-9,8.199999999999992,10.0,9.899999999999997,6.999999999999995,10.0,9.89999999999999,9.999999999999984,4.700000000000001,6.999999999999994,7.099999999999995,9.400000000000002,6.6999999999999975,7.199999999999995,4.600000000000014,9.599999999999994,10.0,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Reading_Task,subject_18,7,8.299999999999995,10.0,8.79999999999999,10.0,9.0,9.199999999999987,9.199999999999996,4.60000000000001,5.0000000000000036,7.900000000000004,8.999999999999993,8.89999999999999,10.0,5.899999999999997,8.59999999999999,10.0,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
Reading_Task,subject_18,8,8.799999999999994,9.099999999999989,8.499999999999991,8.699999999999989,8.399999999999991,10.0,9.399999999999999,5.900000000000004,4.900000000000002,7.79999999999999,7.500000000000002,9.500000000000002,8.999999999999993,6.3000000000000025,7.199999999999992,9.399999999999986,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
Reading_Task,subject_18,-11,8.200000000000003,9.0,9.399999999999984,5.899999999999999,10.0,10.0,10.0,6.9999999999999964,8.0,5.999999999999997,9.899999999999997,8.099999999999989,8.999999999999996,7.0999999999999925,9.499999999999991,10.0,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
Two-Back_Task-faces,subject_18,-8,10.0,2.8999999999999977,9.899999999999997,4.500000000000018,6.399999999999996,10.0,2.6000000000000005,4.300000000000013,7.299999999999993,6.3000000000000025,7.499999999999994,5.6,2.099999999999999,7.9999999999999964,3.7000000000000166,7.399999999999992,0.041169565,0.307960139,0.254058783,-0.151804839,-0.118959976
Two-Back_Task-faces,subject_18,15,10.0,2.600000000000005,6.999999999999994,4.900000000000002,4.500000000000002,10.0,3.700000000000006,6.099999999999998,4.000000000000002,7.100000000000007,8.699999999999998,6.499999999999996,3.0,6.099999999999996,4.500000000000002,8.399999999999991,0.041169565,0.307960139,0.254058783,-0.151804839,-0.118959976
Two-Back_Task-scenes,subject_18,14,7.399999999999995,2.699999999999998,7.499999999999998,4.9,7.499999999999998,10.0,5.800000000000011,5.400000000000002,7.999999999999989,6.400000000000002,8.299999999999992,8.0,4.400000000000001,7.600000000000001,4.900000000000015,8.099999999999989,-0.012657018,0.377850234,0.235790187,-0.132261081,-0.16764315
Two-Back_Task-scenes,subject_18,13,6.799999999999994,2.0,5.100000000000017,5.10000000000001,6.499999999999997,10.0,10.0,5.800000000000004,7.9999999999999964,4.700000000000001,8.199999999999992,6.699999999999994,6.799999999999994,6.200000000000006,4.900000000000015,9.899999999999993,-0.012657018,0.377850234,0.235790187,-0.132261081,-0.16764315
Finger_Tapping_Task,subject_18,-9,9.200000000000003,2.9999999999999982,8.099999999999993,7.899999999999993,6.799999999999996,5.900000000000011,5.500000000000016,6.10000000000001,8.89999999999999,6.700000000000008,8.89999999999999,7.999999999999993,4.000000000000006,6.199999999999996,8.899999999999988,4.800000000000014,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Finger_Tapping_Task,subject_18,-8,2.6000000000000156,3.4000000000000012,3.900000000000017,2.899999999999999,2.899999999999999,3.8000000000000096,2.900000000000009,4.20000000000001,4.600000000000002,4.400000000000007,3.5000000000000164,2.0,7.899999999999997,5.799999999999999,3.200000000000016,1.8999999999999984,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Finger_Tapping_Task,subject_18,-8,2.0,1.3999999999999977,1.7999999999999985,2.200000000000001,1.9999999999999982,1.4000000000000117,1.8999999999999975,3.099999999999999,1.7000000000000082,2.999999999999999,2.5999999999999988,2.200000000000001,1.6999999999999975,6.6999999999999975,2.8000000000000123,2.000000000000015,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
GoNoGo_Task,subject_18,8,1.400000000000001,1.1999999999999993,2.800000000000016,2.5000000000000155,1.1,1.0999999999999976,1.5000000000000115,1.8000000000000151,2.7000000000000015,2.5000000000000013,2.1999999999999975,1.5,2.700000000000012,5.700000000000001,1.3000000000000083,2.9000000000000052,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
GoNoGo_Task,subject_18,11,1.1000000000000045,1.2999999999999976,1.9000000000000044,1.6999999999999993,2.2000000000000117,2.000000000000001,1.200000000000001,4.300000000000017,1.1999999999999984,2.700000000000005,1.9999999999999991,1.1999999999999975,1.5000000000000115,5.400000000000006,2.0,2.0,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
GoNoGo_Task,subject_18,-6,1.900000000000015,1.500000000000008,1.6000000000000152,1.700000000000001,1.6999999999999984,2.0000000000000115,2.000000000000015,1.7000000000000002,2.000000000000015,2.500000000000012,1.0,1.2999999999999976,1.5000000000000044,5.1000000000000005,1.7000000000000082,1.8000000000000116,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
Movie_Task-incept,subject_54,14,6.600000000000005,6.500000000000012,3.000000000000009,7.199999999999995,3.000000000000009,6.499999999999996,1.5999999999999983,5.599999999999998,3.700000000000006,2.000000000000015,5.900000000000015,3.0000000000000124,7.100000000000007,5.10000000000001,6.7999999999999945,6.399999999999996,-0.071676786,0.167172575,-0.311553447,0.016855175,0.110801794
Movie_Task-incept,subject_54,14,6.600000000000005,6.500000000000012,3.000000000000009,7.199999999999995,3.000000000000009,6.499999999999996,1.5999999999999983,5.599999999999998,3.700000000000006,2.000000000000015,5.900000000000015,3.0000000000000124,7.100000000000007,5.10000000000001,6.7999999999999945,6.399999999999996,-0.071676786,0.167172575,-0.311553447,0.016855175,0.110801794
Movie_Task-bridge,subject_54,10,2.000000000000001,2.2000000000000153,2.6000000000000085,2.2999999999999976,2.600000000000012,1.7999999999999985,2.2000000000000117,2.5999999999999988,2.0999999999999996,2.4000000000000012,3.0,2.000000000000015,1.9999999999999973,4.900000000000002,2.5999999999999988,2.0,0.038746425,0.099305514,-0.366494178,0.006527394,0.223090865
Movie_Task-bridge,subject_54,10,2.000000000000001,2.2000000000000153,2.6000000000000085,2.2999999999999976,2.600000000000012,1.7999999999999985,2.2000000000000117,2.5999999999999988,2.0999999999999996,2.4000000000000012,3.0,2.000000000000015,1.9999999999999973,4.900000000000002,2.5999999999999988,2.0,0.038746425,0.099305514,-0.366494178,0.006527394,0.223090865
Memory_Task,subject_54,13,3.3000000000000056,3.0,1.4999999999999984,2.800000000000016,3.0,6.0,7.2999999999999945,3.800000000000006,3.6999999999999997,3.2000000000000055,3.9000000000000132,7.799999999999993,3.0,3.0,5.0,8.29999999999999,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Memory_Task,subject_54,-6,2.0,2.0,2.700000000000005,1.699999999999997,2.0,7.799999999999993,5.0,3.699999999999999,10.0,2.0,7.799999999999997,2.4999999999999987,2.0,10.0,6.0,6.0,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Memory_Task,subject_54,-9,2.800000000000005,10.0,3.300000000000002,3.0,2.899999999999999,10.0,2.1000000000000045,6.0,7.0,4.0,6.399999999999998,3.0,3.0,6.9000000000000075,1.1999999999999975,7.800000000000001,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Reading_Task,subject_54,11,7.799999999999992,9.599999999999987,2.100000000000008,2.8000000000000016,6.0,9.199999999999987,10.0,9.399999999999991,10.0,7.0,2.0,9.0,8.699999999999989,8.999999999999986,10.0,9.099999999999989,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
Reading_Task,subject_54,-14,9.0,9.0,2.8000000000000016,2.5000000000000155,7.0,8.399999999999988,6.799999999999997,9.0,2.999999999999998,7.200000000000003,2.000000000000008,8.69999999999999,5.500000000000016,8.099999999999989,7.9000000000000075,8.699999999999989,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
Reading_Task,subject_54,-7,2.1999999999999993,1.5000000000000115,7.0,3.200000000000009,2.2000000000000117,1.5000000000000044,2.6999999999999997,3.9000000000000132,7.0,6.0,2.5000000000000084,4.600000000000001,1.0,5.100000000000003,2.0,3.0000000000000124,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
Two-Back_Task-scenes,subject_54,-14,1.5000000000000115,1.0,8.699999999999989,1.3000000000000047,1.0,9.0,1.500000000000008,2.0,2.7000000000000157,1.0,1.900000000000008,2.0,2.0,5.400000000000006,1.2000000000000153,3.7000000000000015,-0.012657018,0.377850234,0.235790187,-0.132261081,-0.16764315
Two-Back_Task-scenes,subject_54,8,6.0,1.2999999999999994,9.399999999999986,1.800000000000001,1.2000000000000002,9.200000000000003,5.0,3.200000000000002,5.0,1.0,4.0,4.200000000000006,1.7999999999999985,5.0,1.7999999999999985,10.0,-0.012657018,0.377850234,0.235790187,-0.132261081,-0.16764315
Two-Back_Task-faces,subject_54,-11,2.599999999999998,1.7999999999999976,3.0,1.0000000000000082,2.100000000000008,9.600000000000001,3.800000000000013,3.8000000000000096,2.800000000000005,8.0,2.0,2.6000000000000156,2.6000000000000156,5.799999999999998,2.0,10.0,0.041169565,0.307960139,0.254058783,-0.151804839,-0.118959976
Two-Back_Task-faces,subject_54,-14,2.3000000000000083,5.0,9.300000000000002,1.0,1.8999999999999984,10.0,1.6999999999999993,2.0,2.0,1.5999999999999974,1.6000000000000152,8.600000000000005,3.0000000000000053,5.700000000000012,2.300000000000001,9.599999999999998,0.041169565,0.307960139,0.254058783,-0.151804839,-0.118959976
One-Back_Task,subject_54,15,1.600000000000008,1.0,1.800000000000008,1.5999999999999974,2.0,2.5000000000000155,2.0000000000000044,2.100000000000001,1.9000000000000008,2.2000000000000153,2.700000000000005,1.0,2.0,3.0,1.4000000000000152,1.5000000000000115,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
One-Back_Task,subject_54,-6,2.0,1.0,9.099999999999989,2.0,1.0,2.100000000000015,1.0,1.0000000000000082,1.0,1.5999999999999992,2.4000000000000012,5.0,1.0,5.400000000000009,1.4000000000000081,8.899999999999997,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
One-Back_Task,subject_54,-5,2.100000000000001,1.8000000000000045,9.199999999999985,1.500000000000008,1.0000000000000002,9.0,2.000000000000008,1.9999999999999982,1.4000000000000081,2.500000000000005,2.4999999999999987,1.5000000000000009,1.3999999999999995,1.9999999999999982,1.2000000000000046,1.5,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
Zero-Back_Task,subject_54,6,1.8999999999999992,1.900000000000015,9.0,4.100000000000014,1.5000000000000009,8.399999999999991,2.0,2.3000000000000083,1.9000000000000008,1.6999999999999984,4.800000000000007,3.300000000000002,1.0,1.0000000000000047,1.100000000000001,1.0,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
Zero-Back_Task,subject_54,6,2.7000000000000157,3.3000000000000127,2.9,6.0,1.0,7.500000000000009,2.0,1.8999999999999975,10.0,3.0,4.200000000000017,2.3000000000000154,3.0,4.800000000000018,3.300000000000002,1.0,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
Zero-Back_Task,subject_54,-9,1.1999999999999984,3.0,2.900000000000009,2.099999999999999,5.0,2.100000000000001,2.7000000000000015,2.3000000000000154,1.0000000000000002,1.0,3.0,1.8999999999999975,1.0,1.0,8.0,3.3999999999999986,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
You_Task,subject_54,10,3.0,6.600000000000012,2.2999999999999985,2.6999999999999997,2.0,4.0,7.800000000000004,1.900000000000015,3.100000000000009,2.9000000000000017,2.5000000000000084,6.0,2.5000000000000084,7.0,9.59999999999999,8.699999999999989,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
You_Task,subject_54,13,9.0,2.899999999999998,8.0,2.000000000000015,5.0,1.0,6.0,2.100000000000001,7.0,5.0,5.300000000000017,2.900000000000016,1.7000000000000117,5.400000000000016,1.9999999999999973,1.0999999999999985,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
You_Task,subject_54,-8,9.0,2.0,3.4000000000000092,6.0,8.0,2.3999999999999977,1.0,1.9000000000000008,2.500000000000005,3.800000000000013,5.0,6.0,2.3999999999999977,4.0,7.9000000000000075,2.300000000000001,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
Friend_Task,subject_54,-8,9.0,1.700000000000001,1.0,1.6999999999999975,2.0,1.0,2.1999999999999984,1.600000000000008,1.4000000000000081,2.499999999999998,4.0,8.100000000000003,3.9000000000000132,5.0,1.800000000000008,7.0,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Friend_Task,subject_54,8,1.0,1.4999999999999984,2.0999999999999974,1.0,2.300000000000012,8.0,2.2000000000000046,2.200000000000008,1.2999999999999985,3.0,1.700000000000001,2.200000000000001,1.0,2.1000000000000116,3.0,2.800000000000005,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Friend_Task,subject_54,7,1.0999999999999985,4.3999999999999995,3.3000000000000056,5.0,1.0,3.0000000000000124,1.0,1.8999999999999975,2.700000000000012,1.9000000000000115,7.900000000000004,2.100000000000001,2.800000000000016,3.900000000000017,2.9000000000000052,1.0,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Easy_Math_Task,subject_54,12,5.0,2.0,3.0,4.3999999999999995,7.0,10.0,6.600000000000005,8.0,2.0,3.0,5.0,10.0,6.0,2.0,9.0,2.8,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_54,15,7.3000000000000025,2.0,2.0999999999999983,5.0,3.8000000000000096,8.0,6.0,10.0,5.0000000000000036,9.0,5.000000000000001,8.0,7.300000000000006,3.600000000000006,5.300000000000006,4.900000000000011,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_54,-9,7.0,4.100000000000007,8.0,1.0,1.6000000000000152,4.0,2.799999999999998,10.0,1.4999999999999984,2.0,10.0,2.5000000000000155,1.0,9.0,3.000000000000009,8.0,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Hard_Math_Task,subject_54,10,6.0,5.0,3.000000000000009,2.7000000000000157,1.7000000000000117,1.4999999999999984,10.0,1.6,2.000000000000001,3.0,1.7999999999999985,1.0,1.0,2.100000000000001,4.5000000000000036,2.4000000000000083,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_54,-9,3.899999999999999,1.3000000000000083,2.999999999999999,1.0,3.2999999999999994,3.899999999999999,2.0,9.0,9.100000000000003,3.0,1.4000000000000081,9.0,1.6999999999999984,4.1,7.100000000000003,7.0,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_54,-10,5.0,1.0,6.0,10.0,4.0,6.6000000000000085,7.100000000000003,3.0,3.0,2.0,8.0,4.500000000000011,7.0,1.0,1.2999999999999985,1.9999999999999991,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
GoNoGo_Task,subject_54,15,7.0,7.0,5.0,3.0,4.0,4.0,3.0,5.0,4.100000000000003,2.0,5.0,2.0,3.0,8.0,10.0,10.0,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
GoNoGo_Task,subject_54,-5,4.0,10.0,4.0,6.0,4.0,10.0,1.0,10.0,10.0,6.0,10.0,8.0,3.0,7.0,3.0,5.0,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
GoNoGo_Task,subject_54,5,7.0,9.0,1.0,1.0,3.0000000000000053,1.7999999999999994,2.4000000000000155,2.3999999999999977,5.400000000000006,1.2000000000000117,1.9000000000000008,2.800000000000016,6.400000000000009,1.9000000000000115,9.0,4.0,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
Finger_Tapping_Task,subject_54,5,1.700000000000001,3.4000000000000092,2.0,5.700000000000005,1.0,2.2999999999999976,1.9000000000000044,1.0,2.5000000000000155,3.1000000000000125,2.600000000000005,1.6999999999999984,1.0,3.000000000000009,3.3000000000000163,1.9000000000000008,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Finger_Tapping_Task,subject_54,-6,1.600000000000001,1.8999999999999984,2.699999999999998,1.6999999999999984,1.5999999999999983,1.9000000000000115,1.3999999999999986,1.6999999999999984,1.7000000000000153,1.0,2.000000000000001,1.900000000000015,6.0,2.3000000000000154,2.300000000000001,1.0999999999999994,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Finger_Tapping_Task,subject_54,8,2.4000000000000083,1.9999999999999982,1.7999999999999985,1.0,2.800000000000016,2.699999999999998,1.0,2.0000000000000115,1.6999999999999993,1.0,1.0,1.0,2.0,1.800000000000001,1.0,2.1999999999999975,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
GoNoGo_Task,subject_84,-12,1.5999999999999992,3.900000000000001,5.000000000000018,9.999999999999993,1.0,8.29999999999999,6.000000000000014,2.300000000000012,1.3000000000000154,2.900000000000001,5.800000000000011,2.699999999999998,1.5999999999999992,4.900000000000011,4.900000000000002,9.499999999999991,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
GoNoGo_Task,subject_84,-5,3.300000000000002,3.8000000000000167,1.2000000000000117,9.399999999999988,1.5000000000000044,7.299999999999994,9.499999999999986,2.2999999999999976,2.4999999999999987,2.0,7.400000000000002,1.4999999999999984,2.0999999999999983,6.500000000000005,5.0,10.0,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
GoNoGo_Task,subject_84,-10,4.600000000000017,1.4999999999999984,6.799999999999995,2.699999999999999,4.9000000000000075,7.299999999999994,5.000000000000011,7.000000000000007,1.5000000000000009,4.800000000000014,5.6000000000000005,1.2999999999999994,5.700000000000012,7.099999999999996,5.500000000000009,4.400000000000003,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
Finger_Tapping_Task,subject_84,-6,1.7999999999999985,1.1999999999999993,9.300000000000002,2.0000000000000044,1.5999999999999992,7.9,5.300000000000006,2.2999999999999976,1.0,2.2000000000000046,1.600000000000008,1.1999999999999993,6.0,5.300000000000006,4.900000000000004,8.399999999999988,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Finger_Tapping_Task,subject_84,-9,2.600000000000005,1.9000000000000115,8.800000000000004,2.3000000000000047,2.7000000000000015,8.0,6.700000000000012,4.000000000000013,1.6000000000000045,1.6000000000000116,8.0,4.000000000000002,5.200000000000006,5.0000000000000036,5.900000000000011,6.599999999999995,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Finger_Tapping_Task,subject_84,14,6.500000000000012,8.39999999999999,2.3999999999999986,3.600000000000006,3.200000000000002,6.000000000000014,5.100000000000007,7.1,7.099999999999996,3.0999999999999983,3.400000000000013,2.2999999999999994,7.299999999999992,5.9999999999999964,4.6000000000000005,4.400000000000007,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Movie_Task-incept,subject_84,-9,9.599999999999985,5.299999999999999,9.0,9.000000000000004,8.9,3.100000000000002,2.9000000000000017,9.8,8.49999999999999,1.2000000000000002,7.999999999999993,3.800000000000006,9.599999999999994,2.7000000000000006,8.100000000000003,7.199999999999999,-0.071676786,0.167172575,-0.311553447,0.016855175,0.110801794
Movie_Task-incept,subject_84,-9,9.599999999999985,5.299999999999999,9.0,9.000000000000004,8.9,3.100000000000002,2.9000000000000017,9.8,8.49999999999999,1.2000000000000002,7.999999999999993,3.800000000000006,9.599999999999994,2.7000000000000006,8.100000000000003,7.199999999999999,-0.071676786,0.167172575,-0.311553447,0.016855175,0.110801794
Movie_Task-bridge,subject_84,-15,4.200000000000002,5.200000000000003,1.4999999999999984,5.8,4.800000000000014,7.0,8.699999999999998,2.0999999999999983,2.7000000000000157,4.200000000000006,2.999999999999999,6.700000000000012,3.4000000000000092,8.100000000000003,6.099999999999998,8.699999999999987,0.038746425,0.099305514,-0.366494178,0.006527394,0.223090865
